"GEO_ID","NAME","B25064_001E","B25064_001M"
"0500000US22063","Livingston Parish, Louisiana","934","38"
"0500000US22065","Madison Parish, Louisiana","616","35"
"0500000US22067","Morehouse Parish, Louisiana","562","40"
"0500000US22069","Natchitoches Parish, Louisiana","713","30"
"0500000US22071","Orleans Parish, Louisiana","998","8"
"0500000US22073","Ouachita Parish, Louisiana","768","20"
"0500000US22075","Plaquemines Parish, Louisiana","1289","89"
"0500000US22077","Pointe Coupee Parish, Louisiana","833","88"
"0500000US22079","Rapides Parish, Louisiana","821","23"
"0500000US22081","Red River Parish, Louisiana","645","120"
"0500000US22083","Richland Parish, Louisiana","611","31"
"0500000US22085","Sabine Parish, Louisiana","583","57"
"0500000US22087","St. Bernard Parish, Louisiana","951","22"
"0500000US22089","St. Charles Parish, Louisiana","978","45"
"0500000US22091","St. Helena Parish, Louisiana","656","179"
"0500000US22093","St. James Parish, Louisiana","644","179"
"0500000US22095","St. John the Baptist Parish, Louisiana","933","62"
"0500000US22097","St. Landry Parish, Louisiana","652","28"
"0500000US22099","St. Martin Parish, Louisiana","658","50"
"0500000US22101","St. Mary Parish, Louisiana","781","35"
"0500000US22103","St. Tammany Parish, Louisiana","1086","26"
"0500000US22105","Tangipahoa Parish, Louisiana","832","22"
"0500000US22107","Tensas Parish, Louisiana","561","128"
"0500000US22109","Terrebonne Parish, Louisiana","853","32"
"0500000US22111","Union Parish, Louisiana","568","52"
"0500000US22113","Vermilion Parish, Louisiana","685","23"
"0500000US22115","Vernon Parish, Louisiana","951","15"
"0500000US22117","Washington Parish, Louisiana","655","66"
"0500000US22119","Webster Parish, Louisiana","688","35"
"0500000US22121","West Baton Rouge Parish, Louisiana","884","87"
"0500000US22123","West Carroll Parish, Louisiana","547","51"
"0500000US22125","West Feliciana Parish, Louisiana","785","94"
"0500000US22127","Winn Parish, Louisiana","581","83"
"0500000US23001","Androscoggin County, Maine","771","20"
"0500000US23003","Aroostook County, Maine","574","19"
"0500000US23005","Cumberland County, Maine","1131","17"
"0500000US23007","Franklin County, Maine","635","63"
"0500000US23009","Hancock County, Maine","818","26"
"0500000US23011","Kennebec County, Maine","761","17"
"0500000US23013","Knox County, Maine","856","34"
"0500000US23015","Lincoln County, Maine","819","44"
"0500000US23017","Oxford County, Maine","713","33"
"0500000US23019","Penobscot County, Maine","799","20"
"0500000US23021","Piscataquis County, Maine","618","58"
"0500000US23023","Sagadahoc County, Maine","894","48"
"0500000US23025","Somerset County, Maine","728","31"
"0500000US23027","Waldo County, Maine","814","37"
"0500000US23029","Washington County, Maine","603","42"
"0500000US23031","York County, Maine","983","18"
"0500000US24001","Allegany County, Maryland","694","18"
"0500000US24003","Anne Arundel County, Maryland","1663","17"
"0500000US24005","Baltimore County, Maryland","1302","11"
"0500000US24009","Calvert County, Maryland","1520","102"
"0500000US24011","Caroline County, Maryland","895","51"
"0500000US24013","Carroll County, Maryland","1132","32"
"0500000US24015","Cecil County, Maryland","1126","37"
"0500000US24017","Charles County, Maryland","1682","32"
"0500000US24019","Dorchester County, Maryland","879","51"
"0500000US24021","Frederick County, Maryland","1422","24"
"0500000US24023","Garrett County, Maryland","614","43"
"0500000US24025","Harford County, Maryland","1257","30"
"0500000US24027","Howard County, Maryland","1716","18"
"0500000US24029","Kent County, Maryland","1007","103"
"0500000US24031","Montgomery County, Maryland","1768","9"
"0500000US24033","Prince George's County, Maryland","1475","9"
"0500000US24035","Queen Anne's County, Maryland","1503","96"
"0500000US24037","St. Mary's County, Maryland","1398","44"
"0500000US24039","Somerset County, Maryland","716","46"
"0500000US24041","Talbot County, Maryland","1116","73"
"0500000US24043","Washington County, Maryland","921","25"
"0500000US24045","Wicomico County, Maryland","1060","27"
"0500000US24047","Worcester County, Maryland","1035","49"
"0500000US24510","Baltimore city, Maryland","1073","11"
"0500000US25001","Barnstable County, Massachusetts","1311","27"
"0500000US25003","Berkshire County, Massachusetts","872","25"
"0500000US25005","Bristol County, Massachusetts","901","10"
"0500000US25007","Dukes County, Massachusetts","1459","185"
"0500000US25009","Essex County, Massachusetts","1241","14"
"0500000US25011","Franklin County, Massachusetts","976","23"
"0500000US25013","Hampden County, Massachusetts","906","13"
"0500000US25015","Hampshire County, Massachusetts","1119","32"
"0500000US25017","Middlesex County, Massachusetts","1636","11"
"0500000US25019","Nantucket County, Massachusetts","1764","90"
"0500000US25021","Norfolk County, Massachusetts","1589","24"
"0500000US25023","Plymouth County, Massachusetts","1279","26"
"0500000US25025","Suffolk County, Massachusetts","1590","14"
"0500000US25027","Worcester County, Massachusetts","1060","9"
"0500000US26001","Alcona County, Michigan","627","48"
"0500000US26003","Alger County, Michigan","650","34"
"0500000US26005","Allegan County, Michigan","814","27"
"0500000US26007","Alpena County, Michigan","596","31"
"0500000US26009","Antrim County, Michigan","752","44"
"0500000US26011","Arenac County, Michigan","604","38"
"0500000US26013","Baraga County, Michigan","528","31"
"0500000US26015","Barry County, Michigan","869","44"
"0500000US26017","Bay County, Michigan","663","22"
"0500000US26019","Benzie County, Michigan","702","64"
"0500000US26021","Berrien County, Michigan","743","15"
"0500000US26023","Branch County, Michigan","753","33"
"0500000US26025","Calhoun County, Michigan","751","14"
"0500000US26027","Cass County, Michigan","738","31"
"0500000US26029","Charlevoix County, Michigan","694","61"
"0500000US26031","Cheboygan County, Michigan","699","29"
"0500000US26033","Chippewa County, Michigan","674","28"
"0500000US26035","Clare County, Michigan","647","30"
"0500000US26037","Clinton County, Michigan","839","29"
"0500000US26039","Crawford County, Michigan","735","39"
"0500000US26041","Delta County, Michigan","584","46"
"0500000US26043","Dickinson County, Michigan","665","25"
"0500000US26045","Eaton County, Michigan","858","15"
"0500000US26047","Emmet County, Michigan","818","44"
"0500000US26049","Genesee County, Michigan","767","9"
"0500000US26051","Gladwin County, Michigan","617","40"
"0500000US26053","Gogebic County, Michigan","509","33"
"0500000US26055","Grand Traverse County, Michigan","951","26"
"0500000US26057","Gratiot County, Michigan","687","20"
"0500000US26059","Hillsdale County, Michigan","703","23"
"0500000US26061","Houghton County, Michigan","640","31"
"0500000US26063","Huron County, Michigan","609","21"
"0500000US26065","Ingham County, Michigan","877","11"
"0500000US26067","Ionia County, Michigan","768","43"
"0500000US26069","Iosco County, Michigan","652","25"
"0500000US26071","Iron County, Michigan","513","42"
"0500000US26073","Isabella County, Michigan","736","19"
"0500000US26075","Jackson County, Michigan","782","15"
"0500000US26077","Kalamazoo County, Michigan","812","14"
"0500000US26079","Kalkaska County, Michigan","702","39"
"0500000US26081","Kent County, Michigan","899","9"
"0500000US26083","Keweenaw County, Michigan","525","84"
"0500000US26085","Lake County, Michigan","589","45"
"0500000US26087","Lapeer County, Michigan","788","23"
"0500000US26089","Leelanau County, Michigan","959","153"
"0500000US26091","Lenawee County, Michigan","767","18"
"0500000US26093","Livingston County, Michigan","1053","29"
"0500000US26095","Luce County, Michigan","717","54"
"0500000US26097","Mackinac County, Michigan","602","39"
"0500000US26099","Macomb County, Michigan","962","10"
"0500000US26101","Manistee County, Michigan","716","35"
"0500000US26103","Marquette County, Michigan","738","20"
"0500000US26105","Mason County, Michigan","698","34"
"0500000US26107","Mecosta County, Michigan","712","36"
"0500000US26109","Menominee County, Michigan","578","20"
"0500000US26111","Midland County, Michigan","777","30"
"0500000US26113","Missaukee County, Michigan","736","35"
"0500000US26115","Monroe County, Michigan","834","29"
"0500000US26117","Montcalm County, Michigan","697","30"
"0500000US26119","Montmorency County, Michigan","668","112"
"0500000US26121","Muskegon County, Michigan","760","16"
"0500000US26123","Newaygo County, Michigan","704","37"
"0500000US26125","Oakland County, Michigan","1080","8"
"0500000US26127","Oceana County, Michigan","729","33"
"0500000US26129","Ogemaw County, Michigan","701","30"
"0500000US26131","Ontonagon County, Michigan","523","35"
"0500000US26133","Osceola County, Michigan","650","35"
"0500000US26135","Oscoda County, Michigan","750","92"
"0500000US26137","Otsego County, Michigan","768","49"
"0500000US26139","Ottawa County, Michigan","898","15"
"0500000US26141","Presque Isle County, Michigan","542","28"
"0500000US26143","Roscommon County, Michigan","684","42"
"0500000US26145","Saginaw County, Michigan","780","18"
"0500000US26147","St. Clair County, Michigan","814","19"
"0500000US26149","St. Joseph County, Michigan","722","20"
"0500000US26151","Sanilac County, Michigan","678","28"
"0500000US26153","Schoolcraft County, Michigan","571","44"
"0500000US26155","Shiawassee County, Michigan","732","25"
"0500000US26157","Tuscola County, Michigan","715","20"
"0500000US26159","Van Buren County, Michigan","705","31"
"0500000US26161","Washtenaw County, Michigan","1114","13"
"0500000US26163","Wayne County, Michigan","875","5"
"0500000US26165","Wexford County, Michigan","706","36"
"0500000US27001","Aitkin County, Minnesota","768","66"
"0500000US27003","Anoka County, Minnesota","1118","19"
"0500000US27005","Becker County, Minnesota","731","37"
"0500000US27007","Beltrami County, Minnesota","765","32"
"0500000US27009","Benton County, Minnesota","760","20"
"0500000US27011","Big Stone County, Minnesota","606","60"
"0500000US27013","Blue Earth County, Minnesota","883","27"
"0500000US27015","Brown County, Minnesota","629","20"
"0500000US27017","Carlton County, Minnesota","776","34"
"0500000US27019","Carver County, Minnesota","1146","37"
"0500000US27021","Cass County, Minnesota","739","25"
"0500000US27023","Chippewa County, Minnesota","613","36"
"0500000US27025","Chisago County, Minnesota","884","35"
"0500000US27027","Clay County, Minnesota","865","35"
"0500000US27029","Clearwater County, Minnesota","680","46"
"0500000US27031","Cook County, Minnesota","651","118"
"0500000US27033","Cottonwood County, Minnesota","629","99"
"0500000US27035","Crow Wing County, Minnesota","806","32"
"0500000US27037","Dakota County, Minnesota","1174","16"
"0500000US27039","Dodge County, Minnesota","653","32"
"0500000US27041","Douglas County, Minnesota","733","41"
"0500000US27043","Faribault County, Minnesota","590","33"
"0500000US27045","Fillmore County, Minnesota","659","27"
"0500000US27047","Freeborn County, Minnesota","681","15"
"0500000US27049","Goodhue County, Minnesota","862","50"
"0500000US27051","Grant County, Minnesota","657","73"
"0500000US27053","Hennepin County, Minnesota","1135","7"
"0500000US27055","Houston County, Minnesota","722","38"
"0500000US27057","Hubbard County, Minnesota","696","63"
"0500000US27059","Isanti County, Minnesota","1019","60"
"0500000US27061","Itasca County, Minnesota","696","29"
"0500000US27063","Jackson County, Minnesota","710","53"
"0500000US27065","Kanabec County, Minnesota","816","63"
"0500000US27067","Kandiyohi County, Minnesota","776","51"
"0500000US27069","Kittson County, Minnesota","617","86"
"0500000US27071","Koochiching County, Minnesota","668","82"
"0500000US27073","Lac qui Parle County, Minnesota","541","32"
"0500000US27075","Lake County, Minnesota","662","41"
"0500000US27077","Lake of the Woods County, Minnesota","678","106"
"0500000US27079","Le Sueur County, Minnesota","773","48"
"0500000US27081","Lincoln County, Minnesota","616","36"
"0500000US27083","Lyon County, Minnesota","666","46"
"0500000US27085","McLeod County, Minnesota","781","76"
"0500000US27087","Mahnomen County, Minnesota","586","29"
"0500000US27089","Marshall County, Minnesota","636","37"
"0500000US27091","Martin County, Minnesota","620","31"
"0500000US27093","Meeker County, Minnesota","755","43"
"0500000US27095","Mille Lacs County, Minnesota","756","59"
"0500000US27097","Morrison County, Minnesota","742","67"
"0500000US27099","Mower County, Minnesota","716","48"
"0500000US27101","Murray County, Minnesota","572","50"
"0500000US27103","Nicollet County, Minnesota","837","28"
"0500000US27105","Nobles County, Minnesota","726","42"
"0500000US27107","Norman County, Minnesota","599","88"
"0500000US27109","Olmsted County, Minnesota","968","20"
"0500000US27111","Otter Tail County, Minnesota","678","39"
"0500000US27113","Pennington County, Minnesota","693","32"
"0500000US27115","Pine County, Minnesota","781","40"
"0500000US27117","Pipestone County, Minnesota","590","81"
"0500000US27119","Polk County, Minnesota","716","41"
"0500000US27121","Pope County, Minnesota","609","62"
"0500000US27123","Ramsey County, Minnesota","1007","12"
"0500000US27125","Red Lake County, Minnesota","554","127"
"0500000US27127","Redwood County, Minnesota","641","33"
"0500000US27129","Renville County, Minnesota","635","53"
"0500000US27131","Rice County, Minnesota","843","29"
"0500000US27133","Rock County, Minnesota","678","55"
"0500000US27135","Roseau County, Minnesota","723","31"
"0500000US27137","St. Louis County, Minnesota","770","17"
"0500000US27139","Scott County, Minnesota","1170","43"
"0500000US27141","Sherburne County, Minnesota","995","54"
"0500000US27143","Sibley County, Minnesota","719","44"
"0500000US27145","Stearns County, Minnesota","833","18"
"0500000US27147","Steele County, Minnesota","770","29"
"0500000US27149","Stevens County, Minnesota","753","57"
"0500000US27151","Swift County, Minnesota","656","40"
"0500000US27153","Todd County, Minnesota","649","53"
"0500000US27155","Traverse County, Minnesota","620","103"
"0500000US27157","Wabasha County, Minnesota","690","93"
"0500000US27159","Wadena County, Minnesota","668","32"
"0500000US27161","Waseca County, Minnesota","669","74"
"0500000US27163","Washington County, Minnesota","1307","29"
"0500000US27165","Watonwan County, Minnesota","669","63"
"0500000US27167","Wilkin County, Minnesota","523","66"
"0500000US27169","Winona County, Minnesota","696","25"
"0500000US27171","Wright County, Minnesota","969","29"
"0500000US27173","Yellow Medicine County, Minnesota","584","66"
"0500000US28001","Adams County, Mississippi","600","39"
"0500000US28003","Alcorn County, Mississippi","617","35"
"0500000US28005","Amite County, Mississippi","661","274"
"0500000US28007","Attala County, Mississippi","510","45"
"0500000US28009","Benton County, Mississippi","503","49"
"0500000US28011","Bolivar County, Mississippi","637","40"
"0500000US28013","Calhoun County, Mississippi","581","29"
"0500000US28015","Carroll County, Mississippi","474","52"
"0500000US28017","Chickasaw County, Mississippi","625","42"
"0500000US28019","Choctaw County, Mississippi","556","128"
"0500000US28021","Claiborne County, Mississippi","623","48"
"0500000US28023","Clarke County, Mississippi","669","51"
"0500000US28025","Clay County, Mississippi","750","55"
"0500000US28027","Coahoma County, Mississippi","579","35"
"0500000US28029","Copiah County, Mississippi","733","43"
"0500000US28031","Covington County, Mississippi","631","56"
"0500000US28033","DeSoto County, Mississippi","1057","19"
"0500000US28035","Forrest County, Mississippi","773","26"
"0500000US28037","Franklin County, Mississippi","507","94"
"0500000US28039","George County, Mississippi","764","98"
"0500000US28041","Greene County, Mississippi","599","74"
"0500000US28043","Grenada County, Mississippi","682","36"
"0500000US28045","Hancock County, Mississippi","850","29"
"0500000US28047","Harrison County, Mississippi","895","18"
"0500000US28049","Hinds County, Mississippi","869","12"
"0500000US28051","Holmes County, Mississippi","537","79"
"0500000US28053","Humphreys County, Mississippi","598","57"
"0500000US28055","Issaquena County, Mississippi","375","147"
"0500000US28057","Itawamba County, Mississippi","689","31"
"0500000US28059","Jackson County, Mississippi","879","23"
"0500000US28061","Jasper County, Mississippi","578","34"
"0500000US28063","Jefferson County, Mississippi","404","94"
"0500000US28065","Jefferson Davis County, Mississippi","605","63"
"0500000US28067","Jones County, Mississippi","690","36"
"0500000US28069","Kemper County, Mississippi","402","143"
"0500000US28071","Lafayette County, Mississippi","954","40"
"0500000US28073","Lamar County, Mississippi","927","31"
"0500000US28075","Lauderdale County, Mississippi","752","25"
"0500000US28077","Lawrence County, Mississippi","766","33"
"0500000US28079","Leake County, Mississippi","660","50"
"0500000US28081","Lee County, Mississippi","752","24"
"0500000US28083","Leflore County, Mississippi","585","28"
"0500000US28085","Lincoln County, Mississippi","713","33"
"0500000US28087","Lowndes County, Mississippi","805","32"
"0500000US28089","Madison County, Mississippi","940","25"
"0500000US28091","Marion County, Mississippi","605","46"
"0500000US28093","Marshall County, Mississippi","722","43"
"0500000US28095","Monroe County, Mississippi","618","41"
"0500000US28097","Montgomery County, Mississippi","554","95"
"0500000US28099","Neshoba County, Mississippi","666","27"
"0500000US28101","Newton County, Mississippi","658","107"
"0500000US28103","Noxubee County, Mississippi","532","32"
"0500000US28105","Oktibbeha County, Mississippi","788","25"
"0500000US28107","Panola County, Mississippi","679","27"
"0500000US28109","Pearl River County, Mississippi","765","32"
"0500000US28111","Perry County, Mississippi","608","79"
"0500000US28113","Pike County, Mississippi","717","28"
"0500000US28115","Pontotoc County, Mississippi","722","25"
"0500000US28117","Prentiss County, Mississippi","588","41"
"0500000US28119","Quitman County, Mississippi","568","75"
"0500000US28121","Rankin County, Mississippi","983","30"
"0500000US28123","Scott County, Mississippi","707","101"
"0500000US28125","Sharkey County, Mississippi","510","180"
"0500000US28127","Simpson County, Mississippi","660","67"
"0500000US28129","Smith County, Mississippi","587","102"
"0500000US28131","Stone County, Mississippi","680","41"
"0500000US28133","Sunflower County, Mississippi","642","33"
"0500000US28135","Tallahatchie County, Mississippi","545","75"
"0500000US28137","Tate County, Mississippi","751","36"
"0500000US28139","Tippah County, Mississippi","564","45"
"0500000US28141","Tishomingo County, Mississippi","564","45"
"0500000US28143","Tunica County, Mississippi","785","38"
"0500000US28145","Union County, Mississippi","696","47"
"0500000US28147","Walthall County, Mississippi","588","57"
"0500000US28149","Warren County, Mississippi","720","36"
"0500000US28151","Washington County, Mississippi","681","25"
"0500000US28153","Wayne County, Mississippi","557","73"
"0500000US28155","Webster County, Mississippi","528","53"
"0500000US28157","Wilkinson County, Mississippi","561","168"
"0500000US28159","Winston County, Mississippi","697","52"
"0500000US28161","Yalobusha County, Mississippi","665","81"
"0500000US28163","Yazoo County, Mississippi","636","36"
"0500000US29001","Adair County, Missouri","646","42"
"0500000US29003","Andrew County, Missouri","801","58"
"0500000US29005","Atchison County, Missouri","529","23"
"0500000US29007","Audrain County, Missouri","649","38"
"0500000US29009","Barry County, Missouri","666","50"
"0500000US29011","Barton County, Missouri","557","61"
"0500000US29013","Bates County, Missouri","654","59"
"0500000US29015","Benton County, Missouri","638","48"
"0500000US29017","Bollinger County, Missouri","647","60"
"0500000US29019","Boone County, Missouri","876","17"
"0500000US29021","Buchanan County, Missouri","779","16"
"0500000US29023","Butler County, Missouri","675","36"
"0500000US29025","Caldwell County, Missouri","631","43"
"0500000US29027","Callaway County, Missouri","708","39"
"0500000US29029","Camden County, Missouri","754","45"
"0500000US29031","Cape Girardeau County, Missouri","808","37"
"0500000US29033","Carroll County, Missouri","607","79"
"0500000US29035","Carter County, Missouri","621","81"
"0500000US29037","Cass County, Missouri","975","27"
"0500000US29039","Cedar County, Missouri","612","31"
"0500000US29041","Chariton County, Missouri","514","34"
"0500000US29043","Christian County, Missouri","816","28"
"0500000US29045","Clark County, Missouri","600","99"
"0500000US29047","Clay County, Missouri","965","16"
"0500000US29049","Clinton County, Missouri","855","78"
"0500000US29051","Cole County, Missouri","661","22"
"0500000US29053","Cooper County, Missouri","664","38"
"0500000US29055","Crawford County, Missouri","624","38"
"0500000US29057","Dade County, Missouri","630","61"
"0500000US29059","Dallas County, Missouri","724","124"
"0500000US29061","Daviess County, Missouri","614","36"
"0500000US29063","DeKalb County, Missouri","656","182"
"0500000US29065","Dent County, Missouri","537","33"
"0500000US29067","Douglas County, Missouri","560","33"
"0500000US29069","Dunklin County, Missouri","576","23"
"0500000US29071","Franklin County, Missouri","746","28"
"0500000US29073","Gasconade County, Missouri","611","44"
"0500000US29075","Gentry County, Missouri","612","83"
"0500000US29077","Greene County, Missouri","767","11"
"0500000US29079","Grundy County, Missouri","534","61"
"0500000US29081","Harrison County, Missouri","531","79"
"0500000US29083","Henry County, Missouri","639","56"
"0500000US29085","Hickory County, Missouri","608","34"
"0500000US29087","Holt County, Missouri","510","59"
"0500000US29089","Howard County, Missouri","601","82"
"0500000US29091","Howell County, Missouri","598","26"
"0500000US29093","Iron County, Missouri","597","68"
"0500000US29095","Jackson County, Missouri","910","9"
"0500000US29097","Jasper County, Missouri","776","15"
"0500000US29099","Jefferson County, Missouri","855","17"
"0500000US29101","Johnson County, Missouri","806","36"
"0500000US29103","Knox County, Missouri","556","66"
"0500000US29105","Laclede County, Missouri","661","21"
"0500000US29107","Lafayette County, Missouri","686","41"
"0500000US29109","Lawrence County, Missouri","681","34"
"0500000US29111","Lewis County, Missouri","569","28"
"0500000US29113","Lincoln County, Missouri","854","36"
"0500000US29115","Linn County, Missouri","558","28"
"0500000US29117","Livingston County, Missouri","671","34"
"0500000US29119","McDonald County, Missouri","631","31"
"0500000US29121","Macon County, Missouri","549","74"
"0500000US29123","Madison County, Missouri","607","75"
"0500000US29125","Maries County, Missouri","559","48"
"0500000US29127","Marion County, Missouri","665","37"
"0500000US29129","Mercer County, Missouri","495","131"
"0500000US29131","Miller County, Missouri","677","24"
"0500000US29133","Mississippi County, Missouri","613","50"
"0500000US29135","Moniteau County, Missouri","605","56"
"0500000US29137","Monroe County, Missouri","561","79"
"0500000US29139","Montgomery County, Missouri","670","58"
"0500000US29141","Morgan County, Missouri","563","48"
"0500000US29143","New Madrid County, Missouri","646","36"
"0500000US29145","Newton County, Missouri","699","21"
"0500000US29147","Nodaway County, Missouri","657","59"
"0500000US29149","Oregon County, Missouri","541","65"
"0500000US29151","Osage County, Missouri","535","44"
"0500000US29153","Ozark County, Missouri","660","25"
"0500000US29155","Pemiscot County, Missouri","617","36"
"0500000US29157","Perry County, Missouri","694","67"
"0500000US29159","Pettis County, Missouri","707","24"
"0500000US29161","Phelps County, Missouri","727","23"
"0500000US29163","Pike County, Missouri","651","84"
"0500000US29165","Platte County, Missouri","1019","33"
"0500000US29167","Polk County, Missouri","701","37"
"0500000US29169","Pulaski County, Missouri","993","56"
"0500000US29171","Putnam County, Missouri","572","68"
"0500000US29173","Ralls County, Missouri","767","58"
"0500000US29175","Randolph County, Missouri","622","42"
"0500000US29177","Ray County, Missouri","717","39"
"0500000US29179","Reynolds County, Missouri","600","42"
"0500000US29181","Ripley County, Missouri","574","57"
"0500000US29183","St. Charles County, Missouri","1041","22"
"0500000US29185","St. Clair County, Missouri","574","75"
"0500000US29186","Ste. Genevieve County, Missouri","729","32"
"0500000US29187","St. Francois County, Missouri","690","22"
"0500000US29189","St. Louis County, Missouri","983","10"
"0500000US29195","Saline County, Missouri","640","30"
"0500000US29197","Schuyler County, Missouri","459","50"
"0500000US29199","Scotland County, Missouri","511","82"
"0500000US29201","Scott County, Missouri","687","34"
"0500000US29203","Shannon County, Missouri","586","94"
"0500000US29205","Shelby County, Missouri","564","94"
"0500000US29207","Stoddard County, Missouri","621","22"
"0500000US29209","Stone County, Missouri","695","52"
"0500000US29211","Sullivan County, Missouri","622","25"
"0500000US29213","Taney County, Missouri","816","27"
"0500000US29215","Texas County, Missouri","591","54"
"0500000US29217","Vernon County, Missouri","650","42"
"0500000US29219","Warren County, Missouri","812","86"
"0500000US29221","Washington County, Missouri","588","57"
"0500000US29223","Wayne County, Missouri","566","38"
"0500000US29225","Webster County, Missouri","661","25"
"0500000US29227","Worth County, Missouri","569","95"
"0500000US29229","Wright County, Missouri","557","35"
"0500000US29510","St. Louis city, Missouri","828","8"
"0500000US30001","Beaverhead County, Montana","620","73"
"0500000US30003","Big Horn County, Montana","586","40"
"0500000US30005","Blaine County, Montana","466","38"
"0500000US30007","Broadwater County, Montana","752","143"
"0500000US30009","Carbon County, Montana","791","47"
"0500000US30011","Carter County, Montana","578","28"
"0500000US30013","Cascade County, Montana","770","27"
"0500000US30015","Chouteau County, Montana","384","50"
"0500000US30017","Custer County, Montana","758","65"
"0500000US30019","Daniels County, Montana","510","63"
"0500000US30021","Dawson County, Montana","784","107"
"0500000US30023","Deer Lodge County, Montana","557","48"
"0500000US30025","Fallon County, Montana","774","32"
"0500000US30027","Fergus County, Montana","759","54"
"0500000US30029","Flathead County, Montana","855","38"
"0500000US30031","Gallatin County, Montana","1074","38"
"0500000US30033","Garfield County, Montana","570","25"
"0500000US30035","Glacier County, Montana","499","54"
"0500000US30037","Golden Valley County, Montana","818","165"
"0500000US30039","Granite County, Montana","515","82"
"0500000US30041","Hill County, Montana","615","35"
"0500000US30043","Jefferson County, Montana","788","120"
"0500000US30045","Judith Basin County, Montana","585","89"
"0500000US30047","Lake County, Montana","705","24"
"0500000US30049","Lewis and Clark County, Montana","833","31"
"0500000US30051","Liberty County, Montana","571","30"
"0500000US30053","Lincoln County, Montana","734","40"
"0500000US30055","McCone County, Montana","535","102"
"0500000US30057","Madison County, Montana","834","71"
"0500000US30059","Meagher County, Montana","647","73"
"0500000US30061","Mineral County, Montana","565","73"
"0500000US30063","Missoula County, Montana","863","23"
"0500000US30065","Musselshell County, Montana","756","52"
"0500000US30067","Park County, Montana","789","81"
"0500000US30069","Petroleum County, Montana","490","66"
"0500000US30071","Phillips County, Montana","528","75"
"0500000US30073","Pondera County, Montana","652","57"
"0500000US30075","Powder River County, Montana","657","174"
"0500000US30077","Powell County, Montana","688","185"
"0500000US30079","Prairie County, Montana","715","499"
"0500000US30081","Ravalli County, Montana","770","31"
"0500000US30083","Richland County, Montana","826","106"
"0500000US30085","Roosevelt County, Montana","438","42"
"0500000US30087","Rosebud County, Montana","605","40"
"0500000US30089","Sanders County, Montana","627","42"
"0500000US30091","Sheridan County, Montana","727","43"
"0500000US30093","Silver Bow County, Montana","638","36"
"0500000US30095","Stillwater County, Montana","791","63"
"0500000US30097","Sweet Grass County, Montana","708","126"
"0500000US30099","Teton County, Montana","777","65"
"0500000US30101","Toole County, Montana","547","50"
"0500000US30103","Treasure County, Montana","645","357"
"0500000US30105","Valley County, Montana","581","133"
"0500000US30107","Wheatland County, Montana","607","125"
"0500000US30109","Wibaux County, Montana","817","191"
"0500000US30111","Yellowstone County, Montana","892","22"
"0500000US31001","Adams County, Nebraska","722","33"
"0500000US31003","Antelope County, Nebraska","603","31"
"0500000US31005","Arthur County, Nebraska","600","320"
"0500000US31007","Banner County, Nebraska","444","203"
"0500000US31009","Blaine County, Nebraska","567","182"
"0500000US31011","Boone County, Nebraska","572","46"
"0500000US31013","Box Butte County, Nebraska","668","58"
"0500000US31015","Boyd County, Nebraska","508","51"
"0500000US31017","Brown County, Nebraska","529","45"
"0500000US31019","Buffalo County, Nebraska","779","20"
"0500000US31021","Burt County, Nebraska","640","62"
"0500000US31023","Butler County, Nebraska","734","45"
"0500000US31025","Cass County, Nebraska","820","49"
"0500000US31027","Cedar County, Nebraska","655","85"
"0500000US31029","Chase County, Nebraska","687","40"
"0500000US31031","Cherry County, Nebraska","712","135"
"0500000US31033","Cheyenne County, Nebraska","792","57"
"0500000US31035","Clay County, Nebraska","607","34"
"0500000US31037","Colfax County, Nebraska","696","60"
"0500000US31039","Cuming County, Nebraska","683","42"
"0500000US31041","Custer County, Nebraska","666","46"
"0500000US31043","Dakota County, Nebraska","813","64"
"0500000US31045","Dawes County, Nebraska","713","87"
"0500000US31047","Dawson County, Nebraska","730","35"
"0500000US31049","Deuel County, Nebraska","631","25"
"0500000US31051","Dixon County, Nebraska","713","40"
"0500000US31053","Dodge County, Nebraska","760","23"
"0500000US31055","Douglas County, Nebraska","934","7"
"0500000US31057","Dundy County, Nebraska","492","45"
"0500000US31059","Fillmore County, Nebraska","561","30"
"0500000US31061","Franklin County, Nebraska","473","111"
"0500000US31063","Frontier County, Nebraska","596","80"
"0500000US31065","Furnas County, Nebraska","628","37"
"0500000US31067","Gage County, Nebraska","640","24"
"0500000US31069","Garden County, Nebraska","668","103"
"0500000US31071","Garfield County, Nebraska","443","118"
"0500000US31073","Gosper County, Nebraska","639","60"
"0500000US31075","Grant County, Nebraska","425","243"
"0500000US31077","Greeley County, Nebraska","536","86"
"0500000US31079","Hall County, Nebraska","768","24"
"0500000US31081","Hamilton County, Nebraska","739","65"
"0500000US31083","Harlan County, Nebraska","634","74"
"0500000US31085","Hayes County, Nebraska","478","55"
"0500000US31087","Hitchcock County, Nebraska","628","26"
"0500000US31089","Holt County, Nebraska","642","57"
"0500000US31091","Hooker County, Nebraska","573","120"
"0500000US31093","Howard County, Nebraska","685","31"
"0500000US31095","Jefferson County, Nebraska","650","73"
"0500000US31097","Johnson County, Nebraska","646","68"
"0500000US31099","Kearney County, Nebraska","695","36"
"0500000US31101","Keith County, Nebraska","633","26"
"0500000US31103","Keya Paha County, Nebraska","725","134"
